id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1827147,1839440,8,6.281810277,0.75,195,1.774206349,1,8,1
1827147,1860701,0,4.069962216,0.571428571,117,1.121428571,1,0,1
1827147,1874637,0,2.416798451,0.3125,104,0.633333333,1,0,1
1827196,1840385,6,2.8010845,0.375,105,0.70995671,1,6,1
1827459,1933032,9,2.387063262,0.714285714,36,0.621428571,1,9,1
1827554,1829152,0,3.394804516,0.19047619,369,0.766203704,1,0,1
1827554,1835287,0,3.20896741,0.8,81,0.679482836,1,0,1
1827554,1842318,5,3.20896741,0.8,81,0.679482836,1,5,1
1827554,1856334,0,3.360673948,0.285714286,243,0.753556911,1,0,1
1827578,1834755,5,2.609589063,0.153846154,504,0.612222222,1,5,1
1827626,1870396,5,1.837568774,0.428571429,24,0.583333333,1,5,1
1827683,1876527,12,4.190805121,0.846153846,144,0.801665395,1,12,1
1827954,1877591,5,3.313974675,0.411764706,143,0.853210678,1,5,1
1827954,1881250,0,1.320801979,0.25,44,0.310689311,1,0,1
1828024,1843733,0,0,0,1,0,1,0,1
1828101,1828104,10,3.241215821,0.466666667,112,0.808333333,1,10,1
1828101,1905037,8,3.185844521,0.636363636,80,0.779761905,1,8,1
1828104,1905037,8,4.919406433,0.6,140,1.416666667,1,8,1
1828853,1844843,3,0.333808201,0.034482759,221,0.05,1,3,1
1828853,1854145,2,0.352956124,0.03125,260,0.058823529,1,2,1
1828853,1857175,0,4.944808351,0.333333333,351,1.320670996,1,0,1
1828853,1877136,5,2.929754306,0.5,104,0.649374699,1,5,1
1828944,1848977,3,1.607916886,0.088235294,132,0.464285714,1,3,1
1829152,1829352,0,0.345976256,0.021276596,287,0.055555556,0.5,0,1
1829152,1832134,4,1.152879893,0.050847458,861,0.223387723,0.5,4,1
1829152,1835287,3,3.394804516,0.19047619,369,0.766203704,1,3,1
1829152,1839684,2,0.345976256,0.021276596,287,0.055555556,0.5,2,1
1829152,1842318,0,3.394804516,0.19047619,369,0.766203704,1,0,1
1829152,1843193,18,7.870897188,0.428571429,779,1.850244663,1,18,1
1829152,1843221,8,3.075634793,0.166666667,328,0.726019302,1,8,1
1829152,1844046,5,1.55636912,0.083333333,451,0.310110211,1,5,1
1829152,1844049,5,1.627425256,0.072727273,738,0.345463747,1,5,1
1829152,1854017,0,0,0,287,0,0.125,0,1
1829152,1856334,18,11.19483567,0.619047619,1107,2.561895926,1,18,1
1829152,1870438,0,0.345976256,0.021276596,287,0.055555556,0.5,0,1
1829152,1878935,11,5.414747205,0.285714286,533,1.327565441,1,11,1
1829152,1879917,4,2.253876049,0.095238095,205,0.676923077,1,4,1
1829152,1908755,4,2.253876049,0.095238095,205,0.676923077,1,4,1
1829250,1841264,2,0.352956124,0.1,28,0.058823529,0.5,2,1
1829250,1842016,2,0.72134752,0.05,68,0.25,1,2,1
1829250,1861779,2,0.352956124,0.0625,52,0.058823529,0.5,2,1
1829250,1883566,2,0.352956124,0.1,28,0.058823529,0.5,2,1
1829250,1884291,2,0.352956124,0.1,28,0.058823529,0.5,2,1
1829281,1837561,0,0.480898347,0.090909091,27,0.125,1,0,1
1829352,1839684,0,2.383646542,0.75,49,0.495331466,1,0,1
1829352,1843193,0,0.345976256,0.04,133,0.055555556,0.5,0,1
1829352,1843221,0,0.345976256,0.071428571,56,0.055555556,0.5,0,1
1829352,1870438,3,2.383646542,0.75,49,0.495331466,1,3,1
1829459,1842668,0,0.480898347,0.111111111,16,0.125,1,0,1
1829590,1838220,3,1.871197433,0.272727273,40,0.585964912,1,3,1
1829835,1855156,1,0,0,3,0,1,1,1
1829878,1829886,2,0.621334935,0.1,18,0.2,1,2,1
1830080,1838426,0,0,0,180,0,0.333333333,0,1
1830080,1838571,0,3.626622357,0.692307692,120,0.759298246,1,0,1
1830080,1839985,0,0,0,190,0,0.2,0,1
1830080,1849860,0,3.68942869,0.45,190,0.79,1,0,1
1830080,1864036,0,0.339623272,0.0625,70,0.052631579,0.5,0,1
1830132,1831087,0,2.831491824,0.269230769,200,0.600490196,1,0,1
1830132,1835684,0,0.656917478,0.086956522,136,0.095238095,0.5,0,1
1830132,1840715,6,2.661260944,0.777777778,64,0.515490196,1,6,1
1830132,1865754,6,2.661260944,0.777777778,64,0.515490196,1,6,1
1830154,1858223,4,2.566137556,0.238095238,133,0.712301587,1,4,1
1830154,1859278,2,0.339623272,0.142857143,7,0.052631579,0.5,2,1
1830154,1876774,6,3.834557526,0.75,49,1.122076023,1,6,1
1830340,1857580,3,1.442695041,0.025641026,396,0.5,1,3,1
1830396,1830635,9,4.16125553,0.36,240,1.035353535,1,9,1
1830407,1830435,3,1.820478453,0.055555556,325,0.666666667,1,3,1
1830407,1848593,4,2.253876049,0.285714286,65,0.676923077,1,4,1
1830465,1836398,0,2.913982355,0.583333333,88,0.641504329,1,0,1
1830465,1843859,2,3.080222721,0.25,264,0.724837662,1,2,1
1830465,1874694,1,0,0,55,0,0.125,1,1
1830579,1830635,14,7.917983711,0.62962963,480,1.986158286,1,14,1
1830579,1834188,10,3.399932658,0.380952381,180,0.765909091,1,10,1
1830579,1862611,8,3.438019879,0.347826087,220,0.786111111,1,8,1
1830579,1882049,2,0,0,120,0,0.2,2,1
1830635,1834188,8,3.419082878,0.32,216,0.774242424,1,8,1
1830635,1862611,10,4.784441718,0.4,264,1.218686869,1,10,1
1830635,1882049,1,0,0,144,0,0.25,1,1
1830713,1855734,1,0,0,85,0,0.166666667,1,1
1830713,1872084,2,1.96401739,0.666666667,25,0.525,1,2,1
1830772,1847321,0,1.223936028,0.06,660,0.258741259,0.5,0,1
1830829,1832207,0,0,0,240,0,0.125,0,1
1830829,1848519,0,0,0,48,0,0.125,0,1
1830829,1884275,1,0,0,48,0,0.333333333,1,1
1831060,1847078,4,1.391137574,0.4,12,0.458333333,1,4,1
1831060,1851243,3,1.631586747,0.222222222,24,0.583333333,1,3,1
1831087,1832134,0,3.353200805,0.210526316,525,0.744537815,1,0,1
1831087,1835684,1,0.656917478,0.05,425,0.095238095,0.5,1,1
1831087,1840421,1,0,0,75,0,0.333333333,1,1
1831087,1840715,0,2.831491824,0.269230769,200,0.600490196,1,0,1
1831087,1865754,0,2.831491824,0.269230769,200,0.600490196,1,0,1
1831274,1832629,2,1.442695041,0.090909091,27,0.5,1,2,1
1831274,1845438,0,0.910239227,0.1,18,0.333333333,1,0,1
1831310,1831314,6,2.150004471,0.666666667,25,0.63030303,1,6,1
1831310,1867704,6,2.150004471,0.666666667,25,0.63030303,1,6,1
1831314,1867704,6,2.150004471,0.666666667,25,0.63030303,1,6,1
1831315,1837989,0,5.522127709,0.608695652,342,1.126277294,1,0,1
1831315,1838456,0,2.986986435,0.32,266,0.564949732,1,0,1
1831315,1842998,7,5.549174977,0.5,437,1.138354588,1,7,1
1831315,1863589,0,8.076505811,0.473684211,703,1.954805822,1,0,1
1827147,1827196,0,0,0,91,0,0.142857143,0,-1
1827147,1827626,0,0,0,78,0,0.166666667,0,-1
1827147,1828853,0,0,0,169,0,0.25,0,-1
1827147,1829396,0,0,0,91,0,0.142857143,0,-1
1827147,1829502,0,0,0,247,0,0.142857143,0,-1
1827147,1829600,0,0,0,247,0,0.125,0,-1
1827147,1829650,0,0,0,247,0,0.142857143,0,-1
1827147,1830451,0,0,0,169,0,0.125,0,-1
1827147,1830770,0,0,0,182,0,0.125,0,-1
1827147,1830914,0,0,0,52,0,0.25,0,-1
1827147,1831598,0,0,0,26,0,0.166666667,0,-1
1827147,1831693,0,0,0,52,0,0.166666667,0,-1
1827147,1833754,1,0.402429604,0.04,169,0.083333333,0.5,1,-1
1827147,1834135,0,0,0,195,0,0.333333333,0,-1
1827147,1834712,0,0,0,143,0,0.125,0,-1
1827147,1834740,0,0,0,221,0,0.125,0,-1
1827147,1834806,0,0,0,338,0,0.142857143,0,-1
1827147,1835167,0,0,0,39,0,0.125,0,-1
1827147,1835704,0,0,0,195,0,0.125,0,-1
1827147,1835796,0,0,0,52,0,0.125,0,-1
1827147,1836450,0,0,0,169,0,0.166666667,0,-1
1827147,1836456,0,0,0,104,0,0.166666667,0,-1
1827147,1836793,0,0,0,65,0,0.166666667,0,-1
1827147,1836835,0,0,0,273,0,0.142857143,0,-1
1827147,1837076,0,0,0,91,0,0.142857143,0,-1
1827147,1837090,0,0,0,65,0,0.166666667,0,-1
1827147,1837274,0,2.092837589,0.19047619,156,0.591666667,1,0,-1
1827147,1839033,0,0,0,78,0,0.125,0,-1
1827147,1839400,0,4.603550572,0.5625,156,1.274206349,1,0,-1
1827147,1839425,4,1.873932259,0.285714286,65,0.475,1,4,-1
1827147,1839710,0,0,0,182,0,0.125,0,-1
1827147,1840146,0,0,0,39,0,0.125,0,-1
1827147,1840385,0,0,0,195,0,0.166666667,0,-1
1827147,1840444,0,0,0,78,0,0.125,0,-1
1827147,1840501,0,0,0,312,0,0.125,0,-1
1827147,1841535,0,0,0,130,0,0.333333333,0,-1
1827147,1842923,0,0,0,169,0,0.142857143,0,-1
1827147,1844843,0,0,0,221,0,0.2,0,-1
1827147,1845090,0,0,0,143,0,0.125,0,-1
1827147,1846693,0,0,0,143,0,0.25,0,-1
1827147,1847126,0,0,0,65,0,0.125,0,-1
1827147,1847851,0,0,0,78,0,0.125,0,-1
1827147,1847970,0,0,0,78,0,0.142857143,0,-1
1827147,1848882,0,0,0,52,0,0.166666667,0,-1
1827147,1849134,0,0,0,91,0,0.125,0,-1
1827147,1849662,0,0,0,52,0,0.166666667,0,-1
1827147,1850273,3,1.848153525,0.285714286,65,0.461111111,1,3,-1
1827147,1850940,0,0,0,182,0,0.142857143,0,-1
1827147,1852205,0,0,0,65,0,0.125,0,-1
1827147,1852213,0,0,0,65,0,0.125,0,-1
1827147,1853185,0,0,0,117,0,0.125,0,-1
1827147,1853695,0,0,0,117,0,0.125,0,-1
1827147,1854145,0,0,0,260,0,0.2,0,-1
1827147,1854505,0,0,0,65,0,0.166666667,0,-1
1827147,1855854,0,0,0,182,0,0.25,0,-1
1827147,1855885,0,0,0,26,0,0.166666667,0,-1
1827147,1856601,0,0,0,143,0,0.125,0,-1
1827147,1856609,0,0,0,143,0,0.125,0,-1
1827147,1856623,0,0,0,182,0,0.125,0,-1
1827147,1856625,0,0,0,169,0,0.125,0,-1
1827147,1856659,0,0,0,143,0,0.125,0,-1
1827147,1857175,0,0,0,351,0,0.333333333,0,-1
1827147,1857594,0,0,0,143,0,0.125,0,-1
1827147,1857646,0,0,0,195,0,0.125,0,-1
1827147,1857686,0,0,0,52,0,0.125,0,-1
1827147,1857740,0,0,0,143,0,0.125,0,-1
1827147,1857754,0,0,0,143,0,0.125,0,-1
1827147,1857811,0,0,0,52,0,0.333333333,0,-1
1827147,1857966,1,0.402429604,0.033333333,234,0.083333333,0.5,1,-1
1827147,1858013,0,0,0,52,0,0.125,0,-1
1827147,1858018,0,0,0,52,0,0.125,0,-1
1827147,1858030,0,0,0,52,0,0.125,0,-1
1827147,1858043,0,0,0,182,0,0.125,0,-1
1827147,1858562,0,0,0,78,0,0.125,0,-1
1827147,1858870,0,0,0,104,0,0.125,0,-1
1827147,1858881,0,0,0,52,0,0.166666667,0,-1
1827147,1858883,0,0,0,377,0,0.142857143,0,-1
1827147,1858887,0,0,0,364,0,0.2,0,-1
1827147,1858892,0,0,0,104,0,0.166666667,0,-1
1827147,1858998,1,0,0,52,0,0.333333333,1,-1
1827147,1859029,1,0,0,52,0,0.333333333,1,-1
1827147,1859060,0,0,0,65,0,0.125,0,-1
1827147,1859222,0,0,0,312,0,0.142857143,0,-1
1827147,1859615,0,0,0,39,0,0.125,0,-1
1827147,1859632,0,0,0,390,0,0.125,0,-1
1827147,1859866,0,0,0,39,0,0.166666667,0,-1
1827147,1860614,3,1.848153525,0.285714286,65,0.461111111,1,3,-1
1827147,1860804,0,0,0,221,0,0.166666667,0,-1
1827147,1860825,0,0,0,221,0,0.166666667,0,-1
1827147,1861398,0,0,0,312,0,0.125,0,-1
1827147,1861453,0,0,0,169,0,0.125,0,-1
1827147,1862016,0,0,0,26,0,0.125,0,-1
1827147,1863199,0,0,0,26,0,0.125,0,-1
1827147,1863441,0,0,0,78,0,0.125,0,-1
1827147,1863457,0,0,0,104,0,0.125,0,-1
1827147,1863461,0,0,0,78,0,0.125,0,-1
1827147,1863587,0,0,0,130,0,0.142857143,0,-1
1827147,1863707,0,0,0,39,0,0.125,0,-1
1827147,1863767,0,0,0,78,0,0.125,0,-1
1827147,1863925,0,0,0,338,0,0.125,0,-1
1827147,1864740,0,0,0,39,0,0.166666667,0,-1
1827147,1864898,0,0,0,286,0,0.142857143,0,-1
1827147,1865003,1,0,0,91,0,0.333333333,1,-1
1827147,1865053,1,0,0,156,0,0.333333333,1,-1
1827147,1865251,0,0,0,169,0,0.125,0,-1
1827147,1865287,0,0,0,182,0,0.125,0,-1
1827147,1865311,0,0,0,234,0,0.125,0,-1
1827147,1865476,0,0,0,299,0,0.142857143,0,-1
1827147,1866237,0,0.402429604,0.032258065,247,0.083333333,0.5,0,-1
1827147,1866269,1,0.402429604,0.028571429,299,0.083333333,0.5,1,-1
1827147,1866342,1,0,0,143,0,0.333333333,1,-1
1827147,1866388,0,0,0,182,0,0.125,0,-1
1827147,1866428,0,0,0,169,0,0.125,0,-1
1827147,1866516,1,0,0,130,0,0.333333333,1,-1
1827147,1866636,0,0,0,117,0,0.125,0,-1
1827147,1866645,0,0,0,182,0,0.125,0,-1
1827147,1867130,0,0,0,65,0,0.166666667,0,-1
1827147,1867454,0,0,0,78,0,0.166666667,0,-1
1827147,1867781,0,0,0,78,0,0.125,0,-1
1827147,1868398,0,0,0,65,0,0.166666667,0,-1
1827147,1868431,0,0,0,78,0,0.166666667,0,-1
1827147,1869118,0,0,0,78,0,0.25,0,-1
1827147,1869374,0,0,0,78,0,0.25,0,-1
1827147,1869418,0,0,0,78,0,0.25,0,-1
1827147,1869448,0,0,0,169,0,0.142857143,0,-1
1827147,1869457,0,0,0,52,0,0.125,0,-1
1827147,1869463,0,0,0,65,0,0.125,0,-1
1827147,1869542,0,0,0,182,0,0.142857143,0,-1
1827147,1869791,0,0,0,104,0,0.125,0,-1
1827147,1869799,0,0,0,104,0,0.125,0,-1
1827147,1869818,0,0,0,104,0,0.125,0,-1
1827147,1870243,0,0,0,52,0,0.142857143,0,-1
1827147,1870253,0,0,0,78,0,0.25,0,-1
1827147,1870265,0,0,0,78,0,0.166666667,0,-1
1827147,1870396,0,0,0,52,0,0.142857143,0,-1
1827147,1870614,0,0,0,130,0,0.125,0,-1
1827147,1870631,0,0,0,65,0,0.125,0,-1
1827147,1870755,0,0,0,65,0,0.2,0,-1
1827147,1870902,0,0,0,104,0,0.125,0,-1
1827147,1871079,0,0,0,52,0,0.125,0,-1
1827147,1871106,0,0,0,104,0,0.125,0,-1
1827147,1871112,0,0,0,104,0,0.125,0,-1
1827147,1871259,0,0,0,52,0,0.125,0,-1
1827147,1871267,0,0,0,78,0,0.166666667,0,-1
1827147,1871289,0,0,0,52,0,0.166666667,0,-1
1827147,1872108,0,0,0,52,0,0.125,0,-1
1827147,1872244,0,0,0,104,0,0.125,0,-1
1827147,1872328,0,0,0,91,0,0.142857143,0,-1
1827147,1872481,0,0,0,52,0,0.166666667,0,-1
1827147,1872687,0,0,0,52,0,0.166666667,0,-1
1827147,1872816,0,0,0,52,0,0.125,0,-1
1827147,1872968,0,0,0,52,0,0.125,0,-1
1827147,1872985,0,0,0,52,0,0.125,0,-1
1827147,1873653,0,0,0,39,0,0.166666667,0,-1
1827147,1873707,0,0,0,65,0,0.125,0,-1
1827147,1873783,0,0,0,156,0,0.166666667,0,-1
1827147,1873874,0,0,0,39,0,0.166666667,0,-1
1827147,1873926,0,0,0,91,0,0.142857143,0,-1
1827147,1874236,0,0,0,182,0,0.142857143,0,-1
1827147,1874325,4,2.768513618,0.428571429,91,0.68968254,1,4,-1
1827147,1874430,0,0,0,91,0,0.142857143,0,-1
1827147,1874460,0,0,0,91,0,0.142857143,0,-1
1827147,1874916,0,0,0,91,0,0.142857143,0,-1
1827147,1874924,0,0,0,182,0,0.142857143,0,-1
1827147,1875064,0,1.252597324,0.214285714,52,0.275,0.5,0,-1
1827147,1875288,0,0,0,78,0,0.166666667,0,-1
1827147,1875289,2,1.252597324,0.214285714,52,0.275,0.5,2,-1
1827147,1876127,0,0,0,78,0,0.166666667,0,-1
1827147,1876132,0,0,0,78,0,0.166666667,0,-1
1827147,1876206,1,0,0,78,0,0.166666667,1,-1
1827147,1876961,0,0,0,91,0,0.142857143,0,-1
1827147,1877136,0,0,0,104,0,0.25,0,-1
1827147,1877741,0,0,0,104,0,0.25,0,-1
1827147,1877747,0,0,0,130,0,0.25,0,-1
1827147,1877767,0,0,0,143,0,0.25,0,-1
1827147,1878093,0,0,0,104,0,0.125,0,-1
1827147,1878225,0,0,0,104,0,0.25,0,-1
1827147,1878339,0,0,0,130,0,0.25,0,-1
1827147,1878465,0,0,0,65,0,0.2,0,-1
1827147,1878474,0,0,0,143,0,0.125,0,-1
1827147,1878492,0,0,0,104,0,0.125,0,-1
1827147,1878494,0,0,0,65,0,0.2,0,-1
1827147,1878767,0,0,0,26,0,0.142857143,0,-1
1827147,1878854,0,0,0,65,0,0.2,0,-1
1827147,1879010,0,0,0,13,0,0.142857143,0,-1
1827147,1879348,0,0,0,104,0,0.125,0,-1
1827147,1879361,0,0,0,143,0,0.125,0,-1
1827147,1879366,0,0,0,104,0,0.125,0,-1
1827147,1879375,0,0,0,104,0,0.125,0,-1
1827147,1880263,0,0,0,169,0,0.125,0,-1
1827147,1880736,0,0,0,39,0,0.166666667,0,-1
1827147,1881136,4,2.768513618,0.428571429,91,0.68968254,1,4,-1
1827147,1881303,0,0,0,65,0,0.125,0,-1
1827147,1881306,1,0,0,91,0,0.333333333,1,-1
1827147,1881609,0,0,0,65,0,0.125,0,-1
1827147,1881639,0,0,0,65,0,0.125,0,-1
1827147,1881656,0,0,0,78,0,0.25,0,-1
1827147,1881747,0,2.768513618,0.428571429,91,0.68968254,1,0,-1
1827147,1881771,4,2.768513618,0.428571429,91,0.68968254,1,4,-1
1827147,1881983,0,0,0,39,0,0.166666667,0,-1
1827147,1882973,0,0,0,221,0,0.142857143,0,-1
1827147,1882995,0,0,0,117,0,0.125,0,-1
1827147,1883032,0,0,0,91,0,0.142857143,0,-1
1827147,1883057,0,0,0,91,0,0.142857143,0,-1
1827147,1883111,0,0,0,143,0,0.142857143,0,-1
1827147,1883224,1,0,0,65,0,0.333333333,1,-1
1827147,1883380,0,0,0,91,0,0.142857143,0,-1
1827147,1883557,0,0,0,182,0,0.142857143,0,-1
1827147,1883676,1,0,0,78,0,0.333333333,1,-1
1827147,1883691,1,0,0,78,0,0.333333333,1,-1
1827147,1883749,0,0,0,65,0,0.333333333,0,-1
1827147,1883788,0,0,0,52,0,0.125,0,-1
1827147,1884362,0,0,0,221,0,0.142857143,0,-1
1827147,1884406,0,0,0,78,0,0.125,0,-1
1827147,1884469,0,0,0,91,0,0.142857143,0,-1
1827147,1884843,0,0,0,91,0,0.142857143,0,-1
1827147,1884900,0,0,0,52,0,0.125,0,-1
1827147,1885114,0,0,0,91,0,0.142857143,0,-1
1827147,1885320,0,0,0,91,0,0.166666667,0,-1
1827147,1885334,0,0,0,91,0,0.166666667,0,-1
1827147,1885561,0,0,0,39,0,0.166666667,0,-1
1827147,1885663,0,0,0,91,0,0.166666667,0,-1
1827147,1885910,0,0,0,39,0,0.166666667,0,-1
1827147,1886055,0,0,0,52,0,0.166666667,0,-1
1827147,1886109,0,0,0,91,0,0.166666667,0,-1
1827147,1886164,1,0,0,104,0,0.333333333,1,-1
1827147,1887314,0,0,0,52,0,0.166666667,0,-1
1827147,1887374,1,0.402429604,0.05,104,0.083333333,0.5,1,-1
1827147,1887764,1,0,0,52,0,0.25,1,-1
1827147,1888883,0,0,0,65,0,0.125,0,-1
1827147,1888888,0,0,0,65,0,0.125,0,-1
1827147,1889578,0,0,0,65,0,0.125,0,-1
1827147,1889677,0,0,0,26,0,0.25,0,-1
1827147,1889875,0,0,0,182,0,0.142857143,0,-1
1827147,1890330,0,0,0,26,0,0.25,0,-1
1827147,1890828,0,0,0,52,0,0.166666667,0,-1
1827147,1890900,1,0,0,26,0,0.25,1,-1
1827147,1892196,0,0,0,182,0,0.142857143,0,-1
1827147,1892333,0,0,0,104,0,0.125,0,-1
1827147,1893369,0,0,0,130,0,0.142857143,0,-1
1827147,1893758,0,0,0,65,0,0.125,0,-1
1827147,1893984,1,0,0,104,0,0.333333333,1,-1
1827147,1893993,1,0,0,104,0,0.333333333,1,-1
1827147,1894956,1,0,0,52,0,0.25,1,-1
1827147,1896429,0,0.402429604,0.052631579,91,0.083333333,0.5,0,-1
1827147,1896723,0,0,0,65,0,0.125,0,-1
1827147,1898093,1,0.402429604,0.052631579,91,0.083333333,0.5,1,-1
1827147,1898129,3,1.873932259,0.285714286,65,0.475,1,3,-1
1827147,1901356,0,0,0,91,0,0.142857143,0,-1
1827147,1903154,1,0,0,52,0,0.25,1,-1
1827147,1903685,1,0,0,65,0,0.333333333,1,-1
1827147,1904592,0,0,0,78,0,0.125,0,-1
1827147,1908057,0,0,0,104,0,0.125,0,-1
1827147,1911189,0,0,0,182,0,0.142857143,0,-1
1827147,1912519,0,0,0,65,0,0.125,0,-1
1827147,1913286,0,0,0,39,0,0.125,0,-1
1827147,1917626,0,0,0,65,0,0.166666667,0,-1
1827147,1919999,0,0,0,182,0,0.142857143,0,-1
1827147,1923424,0,0,0,39,0,0.125,0,-1
1827147,1923498,0,0,0,78,0,0.125,0,-1
1827147,1923618,0,0,0,52,0,0.142857143,0,-1
1827147,1923665,0,0,0,78,0,0.125,0,-1
1827147,1923747,0,0,0,78,0,0.125,0,-1
1827147,1923779,0,0,0,26,0,0.142857143,0,-1
1827147,1923974,0,0,0,52,0,0.142857143,0,-1
1827147,1923975,0,0,0,52,0,0.142857143,0,-1
1827147,1924105,0,0,0,78,0,0.125,0,-1
1827147,1924151,0,0,0,78,0,0.125,0,-1
1827147,1927685,0,0,0,78,0,0.125,0,-1
1827147,1927692,0,0,0,78,0,0.125,0,-1
1827147,1927756,0,0,0,91,0,0.142857143,0,-1
1827147,1927763,0,0,0,169,0,0.166666667,0,-1
1827147,1927765,0,0,0,91,0,0.142857143,0,-1
